ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Morpheme_Index
Kayaw-160_leechwater-1-2,Kayaw-160_leechwater-1,su¹¹li³³,1921,false,expert,,,,,2
Kayaw-161_leftside-1-1,Kayaw-161_leftside-1,ci¹¹,1934,false,expert,,,,,1
Kayaw-162_leg-1-1,Kayaw-162_leg-1,khɔ¹¹,1947,false,expert,,,,,1
Kayaw-163_lemurflyingflyingsquirrel-1-1,Kayaw-163_lemurflyingflyingsquirrel-1,ple³³,1959,false,expert,,,,,1
Kayaw-164_lickv-1-1,Kayaw-164_lickv-1,li¹¹,1971,false,expert,,,,,1
Kayaw-165_liedownsleep-1-1,Kayaw-165_liedownsleep-1,mi⁵⁵,1981,false,expert,,,,,1
Kayaw-166_lightweight-1-1,Kayaw-166_lightweight-1,phi⁵⁵,1993,false,expert,,,,,1
Kayaw-168_linearmeasureofabouthalfayardclosedhand-1-1,Kayaw-168_linearmeasureofabouthalfayardclosedhand-1,pla¹¹,46,false,expert,,,,,1
Kayaw-169_linearmeasureofabouthalfayardopenhand-1-1,Kayaw-169_linearmeasureofabouthalfayardopenhand-1,tɨ³³,2025,false,expert,,,,,1
Kayaw-171_listento-1-1,Kayaw-171_listento-1,na¹¹,2046,false,expert,,,,,1
Kayaw-172_livestay-1-1,Kayaw-172_livestay-1,Ɂo¹¹,2059,false,expert,,,,,1
Kayaw-173_liver-1-1,Kayaw-173_liver-1,~βʉ¹¹,2073,false,expert,,,,,1
Kayaw-174_longoftime-1-1,Kayaw-174_longoftime-1,ji³³,2098,false,expert,,,,,1
Kayaw-175_longoflengthtallhigh-1-1,Kayaw-175_longoflengthtallhigh-1,thu⁵⁵,2086,false,expert,,,,,1
Kayaw-176_lookafterthings-1-1,Kayaw-176_lookafterthings-1,pə¹¹,2111,false,expert,,,,,1
Kayaw-177_loris-1-1,Kayaw-177_loris-1,chə⁵⁵,2120,false,expert,,,,,1
Kayaw-178_lousechickeninsect-1-1,Kayaw-178_lousechickeninsect-1,ɕi⁵⁵ca¹¹,579,false,expert,,,,,1
Kayaw-178_lousechickeninsect-1-2,Kayaw-178_lousechickeninsect-1,ɕi⁵⁵ca¹¹,1829,false,expert,,,,,2
Kayaw-179_lousehead-1-1,Kayaw-179_lousehead-1,sɨ¹¹,2153,false,expert,,,,,1
Kayaw-180_lung-1-1,Kayaw-180_lung-1,su¹¹,2166,false,expert,,,,,1
Kayaw-181_maggot-1-1,Kayaw-181_maggot-1,lə¹¹,2180,false,expert,,,,,1
Kayaw-182_maleofanimalsfather-1-1,Kayaw-182_maleofanimalsfather-1,pha⁵⁵,2193,false,expert,,,,,1
Kayaw-183_manmale-1-1,Kayaw-183_manmale-1,khu⁵⁵,2205,false,expert,,,,,1
Kayaw-184_mango-1-1,Kayaw-184_mango-1,kho³³,2219,false,expert,,,,,1
Kayaw-187_milipede-1-1,Kayaw-187_milipede-1,te¹¹we³³,13,false,expert,,,,,1
Kayaw-187_milipede-1-2,Kayaw-187_milipede-1,te¹¹we³³,2255,false,expert,,,,,2
Kayaw-188_mole-1-1,Kayaw-188_mole-1,ju¹¹wi³³,2349,false,expert,,,,,1
Kayaw-188_mole-1-2,Kayaw-188_mole-1,ju¹¹wi³³,2279,false,expert,,,,,2
Kayaw-189_money-1-1,Kayaw-189_money-1,ru⁵⁵,2294,false,expert,,,,,1
Kayaw-191_monitorlizardwater-1-1,Kayaw-191_monitorlizardwater-1,tre⁵⁵,2311,false,expert,,,,,1
Kayaw-192_monkey-1-1,Kayaw-192_monkey-1,jə³³,2320,false,expert,,,,,1
Kayaw-193_moonmonth-1-1,Kayaw-193_moonmonth-1,la⁵⁵,2328,false,expert,,,,,1
Kayaw-194_motherfemaleofanimals-1-1,Kayaw-194_motherfemaleofanimals-1,mə¹¹,2341,false,expert,,,,,1
Kayaw-195_mouserat-1-1,Kayaw-195_mouserat-1,ju¹¹,2349,false,expert,,,,,1
Kayaw-196_mynah-1-1,Kayaw-196_mynah-1,sa¹¹ra¹¹,2363,false,expert,,,,,1
Kayaw-196_mynah-1-2,Kayaw-196_mynah-1,sa¹¹ra¹¹,2362,false,expert,,,,,2
Kayaw-197_nail-1-1,Kayaw-197_nail-1,mi¹¹,2372,false,expert,,,,,1
Kayaw-198_name-1-1,Kayaw-198_name-1,mi³³,2388,false,expert,,,,,1
Kayaw-199_narrow-1-1,Kayaw-199_narrow-1,-_Ɂi¹¹,2401,false,expert,,,,,1
Kayaw-200_navelumbilicalcord-1-1,Kayaw-200_navelumbilicalcord-1,di³³,2413,false,expert,,,,,1
Kayaw-201_neckcheek-1-1,Kayaw-201_neckcheek-1,ko³³bo⁵⁵,2428,false,expert,,,,,1
Kayaw-201_neckcheek-1-2,Kayaw-201_neckcheek-1,ko³³bo⁵⁵,2429,false,expert,,,,,2
Kayaw-202_new-1-1,Kayaw-202_new-1,sa⁵⁵,2442,false,expert,,,,,1
Kayaw-203_nine-1-1,Kayaw-203_nine-1,sɔ³³khi⁵⁵,2455,false,expert,,,,,1
Kayaw-203_nine-1-2,Kayaw-203_nine-1,sɔ³³khi⁵⁵,2454,false,expert,,,,,2
Kayaw-204_obtainreceivetakeget-1-1,Kayaw-204_obtainreceivetakeget-1,ni¹¹,2468,false,expert,,,,,1
Kayaw-205_oldofhumans-1-1,Kayaw-205_oldofhumans-1,pra¹¹,2480,false,expert,,,,,1
Kayaw-206_oldofthings-1-1,Kayaw-206_oldofthings-1,li³³,2493,false,expert,,,,,1
Kayaw-207_one-1-1,Kayaw-207_one-1,t-,2505,false,expert,,,,,1
Kayaw-208_openthemouth-1-1,Kayaw-208_openthemouth-1,Ɂɔ⁵⁵,2520,false,expert,,,,,1
Kayaw-209_oxbullcow-1-1,Kayaw-209_oxbullcow-1,pu¹¹,2531,false,expert,,,,,1
Kayaw-211_pangolinanteater-1-1,Kayaw-211_pangolinanteater-1,ju³³,2547,false,expert,,,,,1
Kayaw-212_parrotparakeet-1-1,Kayaw-212_parrotparakeet-1,ki¹¹,2559,false,expert,,,,,1
Kayaw-213_pathtrailway-1-1,Kayaw-213_pathtrailway-1,klɛ³³,2570,false,expert,,,,,1
Kayaw-214_peacock-1-1,Kayaw-214_peacock-1,prɔ³³,2579,false,expert,,,,,1
Kayaw-215_pencoop-1-1,Kayaw-215_pencoop-1,po³³,2590,false,expert,,,,,1
Kayaw-216_penis-1-1,Kayaw-216_penis-1,thi¹¹,2604,false,expert,,,,,1
Kayaw-217_pheasant-1-1,Kayaw-217_pheasant-1,-_re³³,2616,false,expert,,,,,1
Kayaw-218_pig-1-1,Kayaw-218_pig-1,tho³³,315,false,expert,,,,,1
Kayaw-219_pile-1-1,Kayaw-219_pile-1,plə¹¹,2637,false,expert,,,,,1
Kayaw-220_pointedasofneedlessharppoint-1-1,Kayaw-220_pointedasofneedlessharppoint-1,cu⁵⁵,2649,false,expert,,,,,1
Kayaw-221_pole-1-1,Kayaw-221_pole-1,thu¹¹,2662,false,expert,,,,,1
Kayaw-222_porcupine-1-1,Kayaw-222_porcupine-1,su¹¹,2673,false,expert,,,,,1
Kayaw-223_porcupinebrushtailed-1-1,Kayaw-223_porcupinebrushtailed-1,sa⁵⁵ba⁵⁵,2682,false,expert,,,,,1
Kayaw-223_porcupinebrushtailed-1-2,Kayaw-223_porcupinebrushtailed-1,sa⁵⁵ba⁵⁵,2683,false,expert,,,,,2
Kayaw-224_pot-1-1,Kayaw-224_pot-1,pə³³,2693,false,expert,,,,,1
Kayaw-225_poundv-1-1,Kayaw-225_poundv-1,to¹¹,2708,false,expert,,,,,1
Kayaw-226_pullup-1-1,Kayaw-226_pullup-1,the³³,2718,false,expert,,,,,1
Kayaw-227_pumpkinash-1-1,Kayaw-227_pumpkinash-1,lu¹¹,2725,false,expert,,,,,1
Kayaw-228_push-1-1,Kayaw-228_push-1,chɔ¹¹,2735,false,expert,,,,,1
Kayaw-229_putonwear-1-1,Kayaw-229_putonwear-1,so³³,2755,false,expert,,,,,1
Kayaw-230_putonanecklacewear-1-1,Kayaw-230_putonanecklacewear-1,le³³,2744,false,expert,,,,,1
Kayaw-231_putoutthetongue-1-1,Kayaw-231_putoutthetongue-1,li¹¹,2769,false,expert,,,,,1
Kayaw-232_quail-1-1,Kayaw-232_quail-1,ri³³,2778,false,expert,,,,,1
Kayaw-233_rabbithare-1-1,Kayaw-233_rabbithare-1,dɛ⁵⁵,2791,false,expert,,,,,1
Kayaw-234_raisefeedanimals-1-1,Kayaw-234_raisefeedanimals-1,bə¹¹,2804,false,expert,,,,,1
Kayaw-235_rattan-1-1,Kayaw-235_rattan-1,ri¹¹,2813,false,expert,,,,,1
Kayaw-236_reachinto-1-1,Kayaw-236_reachinto-1,bə³³,2825,false,expert,,,,,1
Kayaw-237_resin-1-1,Kayaw-237_resin-1,thə³³,2836,false,expert,,,,,1
Kayaw-238_rightside-1-1,Kayaw-238_rightside-1,thɛ⁵⁵,2846,false,expert,,,,,1
Kayaw-239_ripecooked-1-1,Kayaw-239_ripecooked-1,mi⁵⁵,2858,false,expert,,,,,1
Kayaw-240_roastbystuffingintofreshbamboosections-1-1,Kayaw-240_roastbystuffingintofreshbamboosections-1,te³³,2871,false,expert,,,,,1
Kayaw-241_root-1-1,Kayaw-241_root-1,ri¹¹,2881,false,expert,,,,,1
Kayaw-242_rottenbadsmell-1-1,Kayaw-242_rottenbadsmell-1,sə⁵⁵,2893,false,expert,,,,,1
Kayaw-243_rubcleanpolishscrub-1-1,Kayaw-243_rubcleanpolishscrub-1,-_thɨ³³,2901,false,expert,,,,,1
Kayaw-244_salt-1-1,Kayaw-244_salt-1,sa¹¹,2910,false,expert,,,,,1
Kayaw-245_saltysweet-1-1,Kayaw-245_saltysweet-1,chɨ⁵⁵,2922,false,expert,,,,,1
Kayaw-246_sand-1-1,Kayaw-246_sand-1,me³³,2934,false,expert,,,,,1
Kayaw-247_scaleoffish-1-1,Kayaw-247_scaleoffish-1,be¹¹,2942,false,expert,,,,,1
Kayaw-248_sell-1-1,Kayaw-248_sell-1,cha⁵⁵,2953,false,expert,,,,,1
Kayaw-249_serowmountaingoat-1-1,Kayaw-249_serowmountaingoat-1,ji³³,2966,false,expert,,,,,1
Kayaw-250_seven-1-1,Kayaw-250_seven-1,sɔ³³ne⁵⁵,2974,false,expert,,,,,1
Kayaw-250_seven-1-2,Kayaw-250_seven-1,sɔ³³ne⁵⁵,2973,false,expert,,,,,2
Kayaw-251_sew-1-1,Kayaw-251_sew-1,chɔ³³,2986,false,expert,,,,,1
Kayaw-252_sharp-1-1,Kayaw-252_sharp-1,thɔ⁵⁵,2999,false,expert,,,,,1
Kayaw-253_sheep-1-1,Kayaw-253_sheep-1,so⁵⁵,3006,false,expert,,,,,1
Kayaw-254_shivering-1-1,Kayaw-254_shivering-1,kɔ¹¹no³³,3018,false,expert,,,,,1
Kayaw-254_shivering-1-2,Kayaw-254_shivering-1,kɔ¹¹no³³,3017,false,expert,,,,,2
Kayaw-255_shootv-1-1,Kayaw-255_shootv-1,kha³³,3034,false,expert,,,,,1
Kayaw-256_shortlow-1-1,Kayaw-256_shortlow-1,-_phə¹¹,3047,false,expert,,,,,1
Kayaw-257_shoulder-1-1,Kayaw-257_shoulder-1,ple⁵⁵,3059,false,expert,,,,,1
Kayaw-258_shovewiththefoot-1-1,Kayaw-258_shovewiththefoot-1,thʉ⁵⁵,3067,false,expert,,,,,1
Kayaw-260_skink-1-1,Kayaw-260_skink-1,ple³³,3088,false,expert,,,,,1
Kayaw-261_sleeping-1-1,Kayaw-261_sleeping-1,mi⁵⁵ni¹¹,1981,false,expert,,,,,1
Kayaw-261_sleeping-1-2,Kayaw-261_sleeping-1,mi⁵⁵ni¹¹,3103,false,expert,,,,,2
Kayaw-262_slippery-1-1,Kayaw-262_slippery-1,pli⁵⁵,3113,false,expert,,,,,1
Kayaw-263_smellv-1-1,Kayaw-263_smellv-1,nɨ³³,3125,false,expert,,,,,1
Kayaw-265_snailwater-1-1,Kayaw-265_snailwater-1,si¹¹mi¹¹,3145,false,expert,,,,,1
Kayaw-265_snailwater-1-2,Kayaw-265_snailwater-1,si¹¹mi¹¹,3144,false,expert,,,,,2
Kayaw-266_snake-1-1,Kayaw-266_snake-1,ru¹¹,3154,false,expert,,,,,1
Kayaw-267_soninlaw-1-1,Kayaw-267_soninlaw-1,mɔ³³,3167,false,expert,,,,,1
Kayaw-268_sour-1-1,Kayaw-268_sour-1,ɕi¹¹,3179,false,expert,,,,,1
Kayaw-269_spider-1-1,Kayaw-269_spider-1,kɔ³³,3192,false,expert,,,,,1
Kayaw-271_spleen-1-1,Kayaw-271_spleen-1,mɔ⁵⁵,3215,false,expert,,,,,1
Kayaw-272_splitbamboostrip-1-1,Kayaw-272_splitbamboostrip-1,pla¹¹,3227,false,expert,,,,,1
Kayaw-273_sprayv-1-1,Kayaw-273_sprayv-1,phru⁵⁵,3236,false,expert,,,,,1
Kayaw-274_spreadoutamat-1-1,Kayaw-274_spreadoutamat-1,da⁵⁵,3246,false,expert,,,,,1
Kayaw-275_squeezemassage-1-1,Kayaw-275_squeezemassage-1,ci¹¹,3259,false,expert,,,,,1
Kayaw-277_standv-1-1,Kayaw-277_standv-1,tə¹¹,3282,false,expert,,,,,1
Kayaw-278_star-1-1,Kayaw-278_star-1,cha¹¹,3295,false,expert,,,,,1
Kayaw-279_stealv-1-1,Kayaw-279_stealv-1,hu¹¹,3308,false,expert,,,,,1
Kayaw-280_stingy-1-1,Kayaw-280_stingy-1,ci¹¹,3317,false,expert,,,,,1
Kayaw-281_stomach-1-1,Kayaw-281_stomach-1,phu⁵⁵,3324,false,expert,,,,,1
Kayaw-282_stonerock-1-1,Kayaw-282_stonerock-1,lə¹¹,3338,false,expert,,,,,1
Kayaw-283_stringrope-1-1,Kayaw-283_stringrope-1,pli³³,3351,false,expert,,,,,1
Kayaw-284_suck-1-1,Kayaw-284_suck-1,ci³³,3364,false,expert,,,,,1
Kayaw-285_sun-1-1,Kayaw-285_sun-1,mɨ¹¹,3375,false,expert,,,,,1
Kayaw-286_sunlighthot-1-1,Kayaw-286_sunlighthot-1,ku¹¹,3388,false,expert,,,,,1
Kayaw-287_swayswing-1-1,Kayaw-287_swayswing-1,thu¹¹,3402,false,expert,,,,,1
Kayaw-288_swollenswelling-1-1,Kayaw-288_swollenswelling-1,jo³³,3410,false,expert,,,,,1
Kayaw-289_tail-1-1,Kayaw-289_tail-1,mi¹¹,3423,false,expert,,,,,1
Kayaw-291_ten-1-1,Kayaw-291_ten-1,ɕi⁵⁵,3445,false,expert,,,,,1
Kayaw-294_termitewinged-1-1,Kayaw-294_termitewinged-1,pi¹¹Ɂi¹¹,3485,false,expert,,,,,1
Kayaw-294_termitewinged-1-2,Kayaw-294_termitewinged-1,pi¹¹Ɂi¹¹,3486,false,expert,,,,,2
Kayaw-295_termitemound-1-1,Kayaw-295_termitemound-1,plə¹¹,3500,false,expert,,,,,1
Kayaw-296_thick-1-1,Kayaw-296_thick-1,dʉ⁵⁵,3511,false,expert,,,,,1
Kayaw-298_thousand-1-1,Kayaw-298_thousand-1,re⁵⁵,3528,false,expert,,,,,1
Kayaw-298_thousand-2-1,Kayaw-298_thousand-2,tho³³,3530,false,expert,,,,,1
Kayaw-299_threadaneedle-1-1,Kayaw-299_threadaneedle-1,tu¹¹,3545,false,expert,,,,,1
Kayaw-300_three-1-1,Kayaw-300_three-1,sə⁵⁵,3557,false,expert,,,,,1
Kayaw-301_tick-1-1,Kayaw-301_tick-1,khi¹¹,3570,false,expert,,,,,1
Kayaw-302_tieastring-1-1,Kayaw-302_tieastring-1,cə⁵⁵,3581,false,expert,,,,,1
Kayaw-303_tiger-1-1,Kayaw-303_tiger-1,khi⁵⁵,3594,false,expert,,,,,1
Kayaw-304_tilted-1-1,Kayaw-304_tilted-1,khi⁵⁵,3607,false,expert,,,,,1
Kayaw-305_toad-1-1,Kayaw-305_toad-1,di¹¹su¹¹,1498,false,expert,,,,,1
Kayaw-305_toad-1-2,Kayaw-305_toad-1,di¹¹su¹¹,3618,false,expert,,,,,2
Kayaw-306_tomorrow-1-1,Kayaw-306_tomorrow-1,mə¹¹ro³³,3375,false,expert,,,,,1
Kayaw-306_tomorrow-1-2,Kayaw-306_tomorrow-1,mə¹¹ro³³,3640,false,expert,,,,,2
Kayaw-307_tongue-1-1,Kayaw-307_tongue-1,pli³³,3654,false,expert,,,,,1
Kayaw-308_torn-1-1,Kayaw-308_torn-1,tu³³,3667,false,expert,,,,,1
Kayaw-309_tortoise-1-1,Kayaw-309_tortoise-1,khli³³,3680,false,expert,,,,,1
Kayaw-311_trunkofatreefirewood-1-1,Kayaw-311_trunkofatreefirewood-1,mə¹¹,3704,false,expert,,,,,1
Kayaw-313_two-1-1,Kayaw-313_two-1,ki⁵⁵,3727,false,expert,,,,,1
Kayaw-314_urine-1-1,Kayaw-314_urine-1,chi¹¹,3740,false,expert,,,,,1
Kayaw-315_vagina-1-1,Kayaw-315_vagina-1,li¹¹,3752,false,expert,,,,,1
Kayaw-316_vomitv-1-1,Kayaw-316_vomitv-1,pro³³,3763,false,expert,,,,,1
Kayaw-317_vulture-1-1,Kayaw-317_vulture-1,la¹¹ta³³,3775,false,expert,,,,,1
Kayaw-317_vulture-1-2,Kayaw-317_vulture-1,la¹¹ta³³,3776,false,expert,,,,,2
Kayaw-319_wart-1-1,Kayaw-319_wart-1,thɨ³³,3831,false,expert,,,,,1
Kayaw-320_warm-1-1,Kayaw-320_warm-1,la³³,3818,false,expert,,,,,1
Kayaw-321_washtheface-1-1,Kayaw-321_washtheface-1,pla¹¹,3850,false,expert,,,,,1
Kayaw-322_washclothes-1-1,Kayaw-322_washclothes-1,chu¹¹,3839,false,expert,,,,,1
Kayaw-323_wasp-1-1,Kayaw-323_wasp-1,di⁵⁵~,2413,false,expert,,,,,1
Kayaw-324_water-1-1,Kayaw-324_water-1,thi⁵⁵,3878,false,expert,,,,,1
Kayaw-325_wearashoulderbag-1-1,Kayaw-325_wearashoulderbag-1,ɕi⁵⁵,3891,false,expert,,,,,1
Kayaw-326_weaveclothloom-1-1,Kayaw-326_weaveclothloom-1,tha¹¹,3916,false,expert,,,,,1
Kayaw-327_weavebaskets-1-1,Kayaw-327_weavebaskets-1,thi⁵⁵,3903,false,expert,,,,,1
Kayaw-328_weevil-1-1,Kayaw-328_weevil-1,rə¹¹,3927,false,expert,,,,,1
Kayaw-329_wet-1-1,Kayaw-329_wet-1,co¹¹,3938,false,expert,,,,,1
Kayaw-330_white-1-1,Kayaw-330_white-1,bu⁵⁵,3951,false,expert,,,,,1
Kayaw-331_wide-1-1,Kayaw-331_wide-1,lɛ¹¹,3963,false,expert,,,,,1
Kayaw-332_wife-1-1,Kayaw-332_wife-1,ma⁵⁵,3977,false,expert,,,,,1
Kayaw-333_wild-1-1,Kayaw-333_wild-1,mi³³,316,false,expert,,,,,1
Kayaw-335_wing-1-1,Kayaw-335_wing-1,de³³,4012,false,expert,,,,,1
Kayaw-336_wrongmistakeerror-1-1,Kayaw-336_wrongmistakeerror-1,ma¹¹,4025,false,expert,,,,,1
Kayaw-337_yampotato-1-1,Kayaw-337_yampotato-1,nɛ¹¹,4039,false,expert,,,,,1
Kayaw-338_year-1-1,Kayaw-338_year-1,de¹¹,4052,false,expert,,,,,1
Kayaw-339_yellow-1-1,Kayaw-339_yellow-1,bɔ⁵⁵,4064,false,expert,,,,,1
Kayaw-340_yes-1-1,Kayaw-340_yes-1,mɛ¹¹,4074,false,expert,,,,,1
Kayaw-341_youngsofttender-1-1,Kayaw-341_youngsofttender-1,ca¹¹,4085,false,expert,,,,,1
NorthernPao-1_allallgonewhole-1-1,NorthernPao-1_allallgonewhole-1,loɁ⁴⁵,10,false,expert,,,,,1
NorthernPao-2_ant-1-1,NorthernPao-2_ant-1,təŋ⁵³,21,false,expert,,,,,1
NorthernPao-3_arrive-1-1,NorthernPao-3_arrive-1,tə⁵⁵,33,false,expert,,,,,1
NorthernPao-4_arrowdart-1-1,NorthernPao-4_arrowdart-1,pla⁵⁵,46,false,expert,,,,,1
NorthernPao-5_ascendgouprise-1-1,NorthernPao-5_ascendgouprise-1,thaŋ⁵⁵,59,false,expert,,,,,1
NorthernPao-6_ashesfireplace-1-1,NorthernPao-6_ashesfireplace-1,pha⁵⁵,72,false,expert,,,,,1
NorthernPao-7_astringent-1-1,NorthernPao-7_astringent-1,khjaɁ²¹,81,false,expert,,,,,1
NorthernPao-8_bamboo-1-1,NorthernPao-8_bamboo-1,wa⁵⁵,91,false,expert,,,,,1
NorthernPao-9_bamboorat-1-1,NorthernPao-9_bamboorat-1,khan³¹̈,103,false,expert,,,,,1
NorthernPao-10_bamboostrip-1-1,NorthernPao-10_bamboostrip-1,sa³¹̈,126,false,expert,,,,,1
NorthernPao-11_bambooshoot-1-1,NorthernPao-11_bambooshoot-1,baŋ⁵⁵,114,false,expert,,,,,1
NorthernPao-12_barknleatherskin-1-1,NorthernPao-12_barknleatherskin-1,pheɁ²¹,138,false,expert,,,,,1
NorthernPao-13_bat-1-1,NorthernPao-13_bat-1,pla³¹̈,149,false,expert,,,,,1
NorthernPao-14_bathe-1-1,NorthernPao-14_bathe-1,lu⁵⁵,161,false,expert,,,,,1
NorthernPao-15_bearanimal-1-1,NorthernPao-15_bearanimal-1,tham³¹̈,171,false,expert,,,,,1
NorthernPao-16_bedbug-1-1,NorthernPao-16_bedbug-1,sam³³,184,false,expert,,,,,1
NorthernPao-17_beeapiscerana-1-1,NorthernPao-17_beeapiscerana-1,wat²¹,191,false,expert,,,,,1
NorthernPao-18_beeapisdorsata-1-1,NorthernPao-18_beeapisdorsata-1,ne³¹̈,203,false,expert,,,,,1
NorthernPao-19_believe-1-1,NorthernPao-19_believe-1,jum⁵³,217,false,expert,,,,,1
NorthernPao-20_belowunderunderneath-1-1,NorthernPao-20_belowunderunderneath-1,_laɁ⁴⁵,224,false,expert,,,,,1
NorthernPao-23_bitev-1-1,NorthernPao-23_bitev-1,Ɂɛŋ⁵⁵,264,false,expert,,,,,1
NorthernPao-24_bitter-1-1,NorthernPao-24_bitter-1,kha⁵⁵,275,false,expert,,,,,1
NorthernPao-25_blood-1-1,NorthernPao-25_blood-1,swi⁵⁵,288,false,expert,,,,,1
NorthernPao-26_blowafire-1-1,NorthernPao-26_blowafire-1,Ɂu³¹̈,302,false,expert,,,,,1
NorthernPao-27_boarwild-1-1,NorthernPao-27_boarwild-1,thɔɁ²¹mi³³,315,false,expert,,,,,1
NorthernPao-27_boarwild-1-2,NorthernPao-27_boarwild-1,thɔɁ²¹mi³³,316,false,expert,,,,,2
NorthernPao-28_boat-1-1,NorthernPao-28_boat-1,phri³¹̈,336,false,expert,,,,,1
NorthernPao-29_bodydirt-1-1,NorthernPao-29_bodydirt-1,khri⁵⁵,348,false,expert,,,,,1
NorthernPao-31_bone-1-1,NorthernPao-31_bone-1,chut²¹,371,false,expert,,,,,1
NorthernPao-32_braid-1-1,NorthernPao-32_braid-1,si⁵⁵,383,false,expert,,,,,1
NorthernPao-33_brain-1-1,NorthernPao-33_brain-1,nok⁴⁵,18,false,expert,,,,,1
NorthernPao-33_brain-1-2,NorthernPao-33_brain-1,nok⁴⁵,394,false,expert,,,,,2
NorthernPao-34_branchaff-1-1,NorthernPao-34_branchaff-1,phe³¹̈,408,false,expert,,,,,1
NorthernPao-36_brokensplitseparate-1-1,NorthernPao-36_brokensplitseparate-1,paɁ²¹,431,false,expert,,,,,1
NorthernPao-37_buffalo-1-1,NorthernPao-37_buffalo-1,paɁ²¹na⁵³,444,false,expert,,,,,1
NorthernPao-37_buffalo-1-2,NorthernPao-37_buffalo-1,paɁ²¹na⁵³,445,false,expert,,,,,2
NorthernPao-38_buy-1-1,NorthernPao-38_buy-1,phre³³,469,false,expert,,,,,1
NorthernPao-39_caress-1-1,NorthernPao-39_caress-1,phrɨ⁵⁵,495,false,expert,,,,,1
NorthernPao-41_caterpillar-1-1,NorthernPao-41_caterpillar-1,seɁ²¹,514,false,expert,,,,,1
NorthernPao-42_catfish-1-1,NorthernPao-42_catfish-1,khu³¹̈,527,false,expert,,,,,1
NorthernPao-44_centipede-1-1,NorthernPao-44_centipede-1,taɁ⁴⁵baŋ³¹̈,537,false,expert,,,,,1
NorthernPao-44_centipede-1-2,NorthernPao-44_centipede-1,taɁ⁴⁵baŋ³¹̈,538,false,expert,,,,,2
NorthernPao-45_chameleon-1-1,NorthernPao-45_chameleon-1,kwi⁵⁵,555,false,expert,,,,,1
NorthernPao-46_charcoal-1-1,NorthernPao-46_charcoal-1,swa⁵⁵,567,false,expert,,,,,1
NorthernPao-47_chicken-1-1,NorthernPao-47_chicken-1,ɕja³¹̈,579,false,expert,,,,,1
NorthernPao-48_chilipepperpungent-1-1,NorthernPao-48_chilipepperpungent-1,hat²¹,592,false,expert,,,,,1
NorthernPao-49_chinjaw-1-1,NorthernPao-49_chinjaw-1,ka⁵⁵,603,false,expert,,,,,1
NorthernPao-50_cicada-1-1,NorthernPao-50_cicada-1,ŋja³³,616,false,expert,,,,,1
NorthernPao-52_classifierhandofbananas-1-1,NorthernPao-52_classifierhandofbananas-1,si⁵⁵,646,false,expert,,,,,1
NorthernPao-53_classifierforflatobjects-1-1,NorthernPao-53_classifierforflatobjects-1,ba⁵⁵,666,false,expert,,,,,1
NorthernPao-54_classifierforpeoplepersons-1-1,NorthernPao-54_classifierforpeoplepersons-1,phra³³,696,false,expert,,,,,1
NorthernPao-55_classifierforapieceofmeatcakeetc-1-1,NorthernPao-55_classifierforapieceofmeatcakeetc-1,lɔŋ⁵⁵,656,false,expert,,,,,1
NorthernPao-57_classfierforroundobjects-1-1,NorthernPao-57_classfierforroundobjects-1,phloŋ⁵⁵,634,false,expert,,,,,1
NorthernPao-61_combv-1-1,NorthernPao-61_combv-1,khut²¹,725,false,expert,,,,,1
NorthernPao-62_cottonthread-1-1,NorthernPao-62_cottonthread-1,lu⁵⁵,737,false,expert,,,,,1
NorthernPao-63_coughv-1-1,NorthernPao-63_coughv-1,_khuk²¹,750,false,expert,,,,,1
NorthernPao-64_crab-1-1,NorthernPao-64_crab-1,chwɛ⁵⁵,763,false,expert,,,,,1
NorthernPao-65_cricket-1-1,NorthernPao-65_cricket-1,ki³¹̈,776,false,expert,,,,,1
NorthernPao-69_crossbow-1-1,NorthernPao-69_crossbow-1,khli⁵⁵,823,false,expert,,,,,1
NorthernPao-70_crowv-1-1,NorthernPao-70_crowv-1,Ɂu⁵⁵,835,false,expert,,,,,1
NorthernPao-73_darklateevening-1-1,NorthernPao-73_darklateevening-1,kheɁ²¹,870,false,expert,,,,,1
NorthernPao-75_day-1-1,NorthernPao-75_day-1,ni³³,894,false,expert,,,,,1
NorthernPao-76_deaddie-1-1,NorthernPao-76_deaddie-1,si³¹̈,906,false,expert,,,,,1
NorthernPao-77_deaf-1-1,NorthernPao-77_deaf-1,Ɂəŋ³¹̈,918,false,expert,,,,,1
NorthernPao-78_deep-1-1,NorthernPao-78_deep-1,jɔɁ⁴⁵,930,false,expert,,,,,1
NorthernPao-79_deerbarking-1-1,NorthernPao-79_deerbarking-1,khi³¹̈,942,false,expert,,,,,1
NorthernPao-80_deersambha-1-1,NorthernPao-80_deersambha-1,khjoɁ²¹,953,false,expert,,,,,1
NorthernPao-81_delicious-1-1,NorthernPao-81_delicious-1,Ɂwi⁵⁵,969,false,expert,,,,,1
NorthernPao-82_descentgodownset-1-1,NorthernPao-82_descentgodownset-1,laŋ³³,979,false,expert,,,,,1
NorthernPao-83_dig-1-1,NorthernPao-83_dig-1,khu⁵⁵,992,false,expert,,,,,1
